kod;ust_kod;baslik;metin;sira;seviye;zorunluluk_tipi;kanit_beklentisi;dis_kontrol_id;kanit_tipi;kaynak_url;kaynak_yeri;erisim_tarihi;yururluk_tarihi;gereksinim_tipi
OYS-57;AILE-07;Yedekleme ve Yedeklilik;Elektrik dağıtım şebekesi endüstriyel kontrol sistemlerinde (EKS) bulunan istemci ve sunucuların imaj ve veri yedekleri periyodik olarak alınmalı, güvenli şekilde saklanmalı ve periyodik geri dönüş testleri gerçekleştirilmelidir.;272;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-57;2026-09-09;2023-06-06;Seviye 2
OYS-58;AILE-07;Siber Güvenlik Olay Yönetimi ve İş Sürekliliği;Elektrik dağıtım şebekesi endüstriyel kontrol sistemlerinde (EKS) iş sürekliliği planları hazırlanırken olası olayların etkileri girdi olarak kullanılmalıdır. (Hizmet kesintisi, görüntü kaybı, kontrol kaybı, üretim kaybı vb.);273;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-58;2026-09-09;2023-06-06;Seviye 1
OYS-59;AILE-07;Siber Güvenlik Olay Yönetimi ve İş Sürekliliği;Elektrik dağıtım şebekesi endüstriyel kontrol sistemlerinde (EKS) operasyonların devamlılığı için gerekli olan varlık ve süreçler iş sürekliliği planına dahil edilmelidir.;274;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-59;2026-09-09;2023-06-06;Seviye 1
OYS-60;AILE-07;Siber Güvenlik Olay Yönetimi ve İş Sürekliliği;Hazırlanan süreklilik planları periyodik olarak test edilmeli ve gerekli durumlarda güncellenmelidir.;275;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-60;2026-09-09;2023-06-06;Seviye 1
OYS-61;AILE-07;Siber Güvenlik Olay Yönetimi ve İş Sürekliliği;Alınan veri, imaj konfigürasyon/lojik yedekleri orijinal veri seviyesinde korunmalıdır.;276;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-61;2026-09-09;2023-06-06;Seviye 1
OYS-62;AILE-07;Siber Güvenlik Olay Yönetimi ve İş Sürekliliği;Alınan tüm yedekler, mantıksal ve fiziksel olarak orjinal verilerden ayrıştırılmalıdır.;277;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-62;2026-09-09;2023-06-06;Seviye 1
OYS-63;AILE-07;Siber Güvenlik Olay Yönetimi ve İş Sürekliliği;Operasyon açısından önem arz eden varlıklar için kurtarma süresi hedefleri (RTO) ve kurtarma noktası hedefleri (RPO) süreklilik planlarına dahil edilmelidir.;278;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-63;2026-09-09;2023-06-06;Seviye 1
OYS-64;AILE-07;Siber Güvenlik Olay Yönetimi ve İş Sürekliliği;Hazırlanan süreklilik planlarının ne zaman devreye alınacağına dair kriter tanımlanmalıdır.;279;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-64;2026-09-09;2023-06-06;Seviye 1
OYS-65;AILE-07;Siber Güvenlik Olay Yönetimi ve İş Sürekliliği;Hazırlanan süreklilik planı, tehdit, zafiyet ve risk yönetim süreçleri ile bütünleşik olarak işletilmelidir.;280;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-65;2026-09-09;2023-06-06;Seviye 1
OYS-66;AILE-07;Siber Güvenlik Olay Yönetimi ve İş Sürekliliği;Süreklilik planının testleri ya da icrası sonucu oluşan sonuçlar plan ile karşılaştırmalı gerekli durumlarda güncellenmelidir.;281;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-66;2026-09-09;2023-06-06;Seviye 1
OYS-67;AILE-07;Siber Güvenlik Olay Yönetimi ve İş Sürekliliği;(Ülkemizin yer aldığı coğrafyada yaşanan ve yaşanması olası doğal afetler göz önünde bulundurulduğunda)Kuruluşlar, ISO 22301 standardına sahip olmalıdır.;282;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-67;2026-09-09;2023-06-06;Ek kontrol
OYS-68;AILE-07;Yedekleme ve Yedeklilik;Elektrik dağıtım şebekesi endüstriyel kontrol sistemlerinde (EKS) endüstriyel operasyonun sürekliliği için önem arz eden tüm kritik bileşenler yedekli yapıda olmalıdır. (Ağ ve güvenlik cihazları, sunucular, mühendislik iş istasyonları, kritik endüstriyel ekipmanlar vb.);283;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-68;2026-09-09;2023-06-06;Seviye 2
OYS-69;AILE-07;Yedekleme ve Yedeklilik;Elektrik dağıtım şebekesi endüstriyel kontrol sistemlerinde (EKS) endüstriyel operasyonun sürekliliği için önem arz eden ağ bileşenleri için en az 1 adet olacak şekilde soğuk yedek (cold backup) tutulmalıdır. (Switch, router vb.);284;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-69;2026-09-09;2023-06-06;Seviye 3
OYS-70;AILE-07;Yedekleme ve Yedeklilik;Elektrik dağıtım şebekesi endüstriyel kontrol sistemlerinde (EKS) endüstriyel operasyonun sürekliliği için önem arz eden güvenlik bileşenleri için en az bir adet soğuk yedek tutulmalıdır. (Güvenlik duvarı, IPS vb.);285;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-70;2026-09-09;2023-06-06;Ek kontrol
OYS-71;AILE-07;Yedekleme ve Yedeklilik;Elektrik dağıtım şebekesi endüstriyel kontrol sistemlerinde (EKS) endüstriyel operasyonun sürekliliği için önem arz eden supervisory katmanda yer alan sunucu/istemci için en az bir adet soğuk yedek tutulmalıdır.;286;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-71;2026-09-09;2023-06-06;Ek kontrol
OYS-72;AILE-07;Acil Durum Yönetimi;"Kurum, kurumsal misyon, iş süreci veya sistem düzeyinde tanımlanan acil durum planlama politikası; amaç, kapsam, roller, sorumluluklar, yönetim desteği, kurumsal varlıklar arasındaki koordinasyon ve uyumluluğu ele almalıdır . Acil durum planlama politikası; kurumun diğer politika ve prosedürleri ile uyumlu olmalıdır.";287;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-72;2026-09-09;2023-06-06;Seviye 2
OYS-73;AILE-07;Acil Durum Yönetimi;Mevcut acil durum planı, politika ve prosedürleri Kurum tarafından tanımlanan olay veya zaman periyotlarına göre gözden geçirilmeli ve güncellenmelidir.;288;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-73;2026-09-09;2023-06-06;Seviye 2
OYS-74;AILE-07;Acil Durum Yönetimi;Acil durum planlarında ilgili kişi ve birimlerin iletişim bilgileri yer almalıdır.;289;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-74;2026-09-09;2023-06-06;Seviye 2
OYS-75;AILE-07;Acil Durum Yönetimi;Acil durum planları, bir sistem kesintisinde, siber saldırı veya arıza durumlarına rağmen işletmenin misyon ve fonksiyonlarını sürdürmeyi ele almalıdır.;290;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-75;2026-09-09;2023-06-06;Seviye 2
OYS-76;AILE-07;Acil Durum Yönetimi;Acil durum planı, yetkisiz ifşa ve içeriğinin değiştirilmesine karşı korunmalıdır.;291;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-76;2026-09-09;2023-06-06;Seviye 2
OYS-77;AILE-07;Acil Durum Yönetimi;Acil durum planı, normal operasyonlara dönüş planlarını içermelidir.;292;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-77;2026-09-09;2023-06-06;Seviye 2
OYS-78;AILE-07;Acil Durum Yönetimi;Acil durum gereksinimlerini sağlamak için acil durum planı, harici hizmet sağlayıcıların acil durum planlarıyla koordine edilmelidir.;293;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-78;2026-09-09;2023-06-06;Seviye 2
OYS-79;AILE-07;Acil Durum Yönetimi;Kriz durumlarında personelin etkin müdahalesini kolaylaştırmak için acil durum eğitimleri periyodik olarak düzenlenmelidir.;294;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-79;2026-09-09;2023-06-06;Seviye 2
OYS-80;AILE-07;Acil Durum Yönetimi;Acil durum planları, simülasyon ortamlarında ya da yedek/acil durum kontrol merkezinde test edilmelidir.;295;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-80;2026-09-09;2023-06-06;Seviye 2
OYS-81;AILE-07;Acil Durum Yönetimi;Acil durum planları, bölge çapında genel bir hizmet kesintisi veya felaket durumunda planların çalıştırılabilmesi için gerekli önlemleri içermelidir.;296;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-81;2026-09-09;2023-06-06;Seviye 2
OYS-82;AILE-07;Acil Durum Yönetimi;Süreklilik gereksinimlerine uygun olarak kritik hizmet sağlayıcılar yedeklenmelidir. (Telekom hizmetleri vb.);297;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-82;2026-09-09;2023-06-06;Seviye 2
OYS-83;AILE-07;Acil Durum Yönetimi;Kuruluşlar, hizmet sağlayıcılardan acil durum planlarını oluşturmalarını istemelidir. Hizmet sağlayıcıların acil durum planları periyodik olarak gözden geçirilmelidir.;298;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-83;2026-09-09;2023-06-06;Seviye 2
OYS-84;AILE-07;Acil Durum Yönetimi;Acil durum testleri kapsamında tüm yedeklilik senaryoları test edilmelidir.;299;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 07-Olay Yönetimi ve Süreklilik · OYS-84;2026-09-09;2023-06-06;Ek kontrol
ACG-1;AILE-08;Tedarik Zinciri Güvenliği;Elektrik dağıtım şebekesi akıllı sayaç yapısında yer alan tüm bileşenlerin ve iletişim cihazlarının bir envanteri oluşturulmalıdır.;300;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-1;2026-09-09;2023-06-06;Seviye 1
ACG-2;AILE-08;Tedarik Zinciri Güvenliği;"Elektrik dağıtım şebekesi akıllı sayaç mimarisinde yer alan tüm bileşenler ""Enerji Sektöründe Kullanılan Endüstriyel Kontrol Sistemleri İçin Güvenlik Analiz ve Test Usul ve Esasları""nın ilgili maddelerine uygun şekilde periyodik olarak güvenlik testlerine tabi tutulmalıdır.";301;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-2;2026-09-09;2023-06-06;Seviye 1
ACG-3;AILE-08;Tedarik Zinciri Güvenliği;Elektrik dağıtım şebekesi akıllı sayaç yapısında yer alan tüm bileşenler risk yönetim süreci içerisinde değerlendirilmelidir.;302;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-3;2026-09-09;2023-06-06;Seviye 1
ACG-4;AILE-08;Tedarik Zinciri Güvenliği;Elektrik dağıtım şebekesi akıllı sayaç yapısı içerisinde gömülü yazılıma (firmware) sahip bileşenler için güvenli yapılandırma kontrol listesi hazırlanmalı ve işletme için minimum güvenlik kontrolleri belirlenmelidir. (Örnek referans: https://www.opencompute.org/documents/csis-firmware-security-best-practices-position-paper-version-1-0-pdf);303;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-4;2026-09-09;2023-06-06;Seviye 2
ACG-5;AILE-08;Tedarik Zinciri Güvenliği;Elektrik dağıtım şebekesi akıllı sayaç yapısı içerisinde bulunan cihazlar üzerindeki debug arayüzleri (JTAG, SWD) müşteri ortamında devre dışı bırakılmalı veya uygun yetkilendirme yöntemleri ile aktif edilebilmelidir. (JTAG Enabling, SWD authentication vb.);304;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-5;2026-09-09;2023-06-06;Seviye 2
ACG-6;AILE-08;Tedarik Zinciri Güvenliği;Elektrik dağıtım şebekesi akıllı sayaç yapısı içerisinde bulunan cihazlarda code Integrity/kod bütünlük koruma mekanizmaları sahaya gönderilmeden önce devreye alınmalı ve bu durumun korunması sağlanmalıdır. (Secure boot, boot konfigürasyonlarının devre dışı bırakılması vb.);305;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-6;2026-09-09;2023-06-06;Seviye 2
ACG-7;AILE-08;Tedarik Zinciri Güvenliği;Akıllı cihazlar üzerinde kritik parametrelerin saklanması, cihaz kimliğinin değiştirilemez şekilde eşsiz bir anahtar ile ayırt edilebilmesi ve trust anchor (Root of Trust) amacıyla SE (Secure Element), HSM (Hardware Security Module), TPM (Trusted Platform Module), TEE (Trusted Execution Environment - ARM Trustzone) gibi bileşenler akıllı cihaz tarafından kullanılmalıdır.;306;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-7;2026-09-09;2023-06-06;Ek kontrol
ACG-8;AILE-08;Tedarik Zinciri Güvenliği;Elektrik dağıtım şebekesi akıllı sayaç yapısında yer alan bileşenlerin üzerinde kullanılan üçüncü taraf kodlar statik kod analizi ile gözden geçirilmeli ve herhangi bir arka kapı (backdoor) olmadığı doğrulanmalıdır.;307;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-8;2026-09-09;2023-06-06;Ek kontrol
ACG-9;AILE-08;Tedarik Zinciri Güvenliği;Elektrik dağıtım şebekesi akıllı sayaç yapısında yer alan bileşenler merkezi bir noktadan güvenli bir şekilde güncellenme yeteneğine sahip olmalıdır. [Secure-FOTA (Firmware Over the Air Update) vb.];308;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-9;2026-09-09;2023-06-06;Seviye 2
ACG-10;AILE-08;Akıllı Sayaçlarda Log/Kayıt Yönetimi;Elektrik dağıtım şebekesi akıllı sayaç mimarisinde yer alan sayaçlar log toplama mekanizmalarını desteklemelidir. Başarılı, başarısız kullanıcı giriş denemeleri, debug fonksiyonlarına erişim denemeleri gibi aktiviteler kayıt altına alınmalıdır. Bunlara ek olarak akıllı cihazlar fiziksel saldırılara karşı da log üretebilmelidir.;309;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-10;2026-09-09;2023-06-06;Seviye 2
ACG-11;AILE-08;Akıllı Sayaçlarda Log/Kayıt Yönetimi;Elektrik dağıtım şebekesi akıllı sayaç yapısında yer alan bileşenlerden alınan log kayıtları en az olay tipi, zaman damgası, kaynak, sonuç bilgilerini içermelidir.;310;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-11;2026-09-09;2023-06-06;Seviye 1
ACG-12;AILE-08;Akıllı Sayaçlarda Log/Kayıt Yönetimi;Elektrik dağıtım şebekesi akıllı sayaç yapısında yer alan bileşenler güvenilir bir zaman sunucusu üzerinden senkronize edilmelidir.;311;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-12;2026-09-09;2023-06-06;Seviye 1
ACG-13;AILE-08;Akıllı Sayaçlarda Log/Kayıt Yönetimi;Elektrik dağıtım şebekesi akıllı sayaç yapısında yer alan bileşenlerden alınan loglar üzerinde kritik/hassas bilgilerin olmadığı doğrulanmalıdır. (Kullanıcı bilgisi, kriptografik anahtarlar vb.);312;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-13;2026-09-09;2023-06-06;Seviye 1
ACG-14;AILE-08;Akıllı Sayaçlarda Log/Kayıt Yönetimi;Elektrik dağıtım şebekesi akıllı sayaç yapısında yer alan bileşenlerden alınan loglar, ilgili bileşenler üzerinde ve toplama noktalarında uygun güvenlik kontrolleri ile korunmalıdır. Logların bileşenler üzerinden merkezi noktaya aktarımında güvenli iletişim teknolojileri kullanılmalıdır. (Anlık ya da cihaz üzerinden);313;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-14;2026-09-09;2023-06-06;Seviye 1
ACG-15;AILE-08;Akıllı Sayaçlarda Log/Kayıt Yönetimi;Elektrik dağıtım şebekesi akıllı sayaç yapısında yer alan bileşenlerden alınan logların saklanmasına ilişkin süreler ilgili yasal düzenlemelere uygun olarak belirlenmelidir.;314;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-15;2026-09-09;2023-06-06;Seviye 1
ACG-16;AILE-08;Akıllı Sayaçlarda Yasal Uyumluluk;Elektrik dağıtım şebekesi akıllı sayaç yapısında kullanılan bileşenler üzerinde tutulan, işlenen ve saklanan tüm veriler için ilgili yasal düzenlemelere uygun hareket edilmelidir. (KVKK vb.);315;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-16;2026-09-09;2023-06-06;Seviye 1
ACG-17;AILE-08;Akıllı Sayaç Mimarisi;Elektrik dağıtım şebekesi akıllı sayaç yapısında kullanılan bileşenler üzerinde çalışan servisler belirlenmeli ve gereksiz olduğu değerlendirilen servisler devre dışı bırakılmalıdır.;316;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-17;2026-09-09;2023-06-06;Seviye 1
ACG-18;AILE-08;Akıllı Sayaç Mimarisi;Elektrik dağıtım şebekesi akıllı sayaç yapısına ilişkin risk analizi sürecinde tüm mimariye ilişkin saldırı vektörleri belirlenmeli ve uygun tehdit modelleme çalışmaları gerçekleştirilmelidir.;317;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-18;2026-09-09;2023-06-06;Seviye 1
ACG-19;AILE-08;Akıllı Sayaç Mimarisi;Elektrik dağıtım şebekesi akıllı sayaç yapısında kullanılan tüm iletişim kanalları ve protokoller belirlenmeli ve dokümante edilmelidir. (WAN, HAN vb.);318;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-19;2026-09-09;2023-06-06;Seviye 1
ACG-20;AILE-08;Akıllı Sayaç Mimarisi;Elektrik dağıtım şebekesi akıllı cihaz mimarisi uçtan uca belirlenmeli ve dokümante edilmelidir. Bu dokümantasyon kapsamında tüm bileşenler bir topoloji üzerinden gösterilmelidir.;319;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-20;2026-09-09;2023-06-06;Seviye 1
ACG-21;AILE-08;Akıllı Sayaçlarda Fiziksel Güvenlik;Elektrik dağıtım şebekesi akıllı sayaç yapısında kullanılan tüm cihazlar belirlenerek, bunların üzerindeki erişim arayüzleri (USB, PS2 vb.) uygun seviyede güvenlik kontrolleri ile korunmalıdır. Kullanılmayan veya gereksiz olduğu değerlendirilen arayüzler devre dışı bırakılmalıdır.;320;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-21;2026-09-09;2023-06-06;Seviye 2
ACG-22;AILE-08;Akıllı Sayaçlarda Fiziksel Güvenlik;Elektrik dağıtım şebekesi akıllı sayaç yapısında kullanılan cihazlar üzerindeki debug portları ve CLI (Command Line Interface) erişimleri belirlenerek uygun seviyede güvenlik kontrolleri ile korunmalıdır.;321;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-22;2026-09-09;2023-06-06;Seviye 2
ACG-23;AILE-08;Akıllı Sayaçlarda Fiziksel Güvenlik;Elektrik dağıtım şebekesi akıllı sayaç yapısı kapsamındaki kritik veriler HSM, SE, TPM vb. içerisinde saklanmalıdır.;322;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-23;2026-09-09;2023-06-06;Ek kontrol
ACG-24;AILE-08;Akıllı Sayaçlarda Fiziksel Güvenlik;Gömülü kod (firmware) snarfing'e karşı uygun güvenlik kontrolleri tanımlanmalı ve korunmalıdır. Bunu sağlamak adına FLASH ve EEPROM alanlarında şifreleme teknikleri uygulanmalıdır. Temel prensip olarak durağan veri (data at rest) güvenliğini sağlamak adına dosya sistemi veya depolama alanlarında şifreleme teknikleri uygulanmalıdır.;323;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 08-Akıllı Cihaz Güvenliği · ACG-24;2026-09-09;2023-06-06;Ek kontrol
